"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"KEN","AIREMISSION","CO2","TONNE_CAP","A","2009",0.3,
"KEN","AIREMISSION","CO2","TONNE_CAP","A","2010",0.3,
"KEN","AIREMISSION","CO2","TONNE_CAP","A","2011",0.3,
"KEN","AIREMISSION","CO2","TONNE_CAP","A","2012",0.2,
"KEN","AIREMISSION","CO2","TONNE_CAP","A","2013",0.3,
"KEN","AIREMISSION","CO2","TONNE_CAP","A","2014",0.3,
"KEN","AIREMISSION","CO2","TONNE_CAP","A","2015",0.3,
"KEN","AIREMISSION","CO2","TONNE_CAP","A","2016",0.3,
"KEN","AIREMISSION","CO2","TONNE_CAP","A","2017",0.3,
"KEN","AIREMISSION","CO2","TONNE_CAP","A","2018",,"L"
"KWT","AIREMISSION","CO2","TONNE_CAP","A","2002",24.4,
"KWT","AIREMISSION","CO2","TONNE_CAP","A","2003",24.6,
"KWT","AIREMISSION","CO2","TONNE_CAP","A","2004",25.5,
"KWT","AIREMISSION","CO2","TONNE_CAP","A","2005",28.4,
"KWT","AIREMISSION","CO2","TONNE_CAP","A","2006",28.3,
"KWT","AIREMISSION","CO2","TONNE_CAP","A","2007",27,
"KWT","AIREMISSION","CO2","TONNE_CAP","A","2008",27,
"KWT","AIREMISSION","CO2","TONNE_CAP","A","2009",27.8,
"KWT","AIREMISSION","CO2","TONNE_CAP","A","2010",25.7,
"KWT","AIREMISSION","CO2","TONNE_CAP","A","2011",24.5,
"KWT","AIREMISSION","CO2","TONNE_CAP","A","2012",22.8,
"KWT","AIREMISSION","CO2","TONNE_CAP","A","2013",23.9,
"KWT","AIREMISSION","CO2","TONNE_CAP","A","2014",21.7,
"KWT","AIREMISSION","CO2","TONNE_CAP","A","2015",23.3,
"KWT","AIREMISSION","CO2","TONNE_CAP","A","2016",23,
"KWT","AIREMISSION","CO2","TONNE_CAP","A","2017",21.6,
"KWT","AIREMISSION","CO2","TONNE_CAP","A","2018",,"L"
"KGZ","AIREMISSION","CO2","TONNE_CAP","A","2002",0.9,
"KGZ","AIREMISSION","CO2","TONNE_CAP","A","2003",1,
"KGZ","AIREMISSION","CO2","TONNE_CAP","A","2004",1,
"KGZ","AIREMISSION","CO2","TONNE_CAP","A","2005",0.9,
"KGZ","AIREMISSION","CO2","TONNE_CAP","A","2006",0.9,
"KGZ","AIREMISSION","CO2","TONNE_CAP","A","2007",1.1,
"KGZ","AIREMISSION","CO2","TONNE_CAP","A","2008",1.3,
"KGZ","AIREMISSION","CO2","TONNE_CAP","A","2009",1.2,
"KGZ","AIREMISSION","CO2","TONNE_CAP","A","2010",1.1,
"KGZ","AIREMISSION","CO2","TONNE_CAP","A","2011",1.3,
"KGZ","AIREMISSION","CO2","TONNE_CAP","A","2012",1.7,
"KGZ","AIREMISSION","CO2","TONNE_CAP","A","2013",1.5,
"KGZ","AIREMISSION","CO2","TONNE_CAP","A","2014",1.5,
"KGZ","AIREMISSION","CO2","TONNE_CAP","A","2015",1.7,
"KGZ","AIREMISSION","CO2","TONNE_CAP","A","2016",1.5,
"KGZ","AIREMISSION","CO2","TONNE_CAP","A","2017",1.4,
"KGZ","AIREMISSION","CO2","TONNE_CAP","A","2018",,"L"
"LBN","AIREMISSION","CO2","TONNE_CAP","A","2002",4.3,
"LBN","AIREMISSION","CO2","TONNE_CAP","A","2003",4.1,
"LBN","AIREMISSION","CO2","TONNE_CAP","A","2004",4,
"LBN","AIREMISSION","CO2","TONNE_CAP","A","2005",3.6,
"LBN","AIREMISSION","CO2","TONNE_CAP","A","2006",3.4,
"LBN","AIREMISSION","CO2","TONNE_CAP","A","2007",2.9,
"LBN","AIREMISSION","CO2","TONNE_CAP","A","2008",3.9,
"LBN","AIREMISSION","CO2","TONNE_CAP","A","2009",4.6,
"LBN","AIREMISSION","CO2","TONNE_CAP","A","2010",4.2,
"LBN","AIREMISSION","CO2","TONNE_CAP","A","2011",4.1,
"LBN","AIREMISSION","CO2","TONNE_CAP","A","2012",4.3,
"LBN","AIREMISSION","CO2","TONNE_CAP","A","2013",3.9,
"LBN","AIREMISSION","CO2","TONNE_CAP","A","2014",4,
"LBN","AIREMISSION","CO2","TONNE_CAP","A","2015",4.2,
"LBN","AIREMISSION","CO2","TONNE_CAP","A","2016",4.2,
"LBN","AIREMISSION","CO2","TONNE_CAP","A","2017",4.4,
"LBN","AIREMISSION","CO2","TONNE_CAP","A","2018",,"L"
"LBY","AIREMISSION","CO2","TONNE_CAP","A","2002",7.2,
"LBY","AIREMISSION","CO2","TONNE_CAP","A","2003",7.4,
"LBY","AIREMISSION","CO2","TONNE_CAP","A","2004",7.4,
"LBY","AIREMISSION","CO2","TONNE_CAP","A","2005",7.4,
"LBY","AIREMISSION","CO2","TONNE_CAP","A","2006",7.1,
"LBY","AIREMISSION","CO2","TONNE_CAP","A","2007",6.5,
"LBY","AIREMISSION","CO2","TONNE_CAP","A","2008",7,
"LBY","AIREMISSION","CO2","TONNE_CAP","A","2009",7.4,
"LBY","AIREMISSION","CO2","TONNE_CAP","A","2010",7.8,
"LBY","AIREMISSION","CO2","TONNE_CAP","A","2011",5.6,
"LBY","AIREMISSION","CO2","TONNE_CAP","A","2012",7.2,
"LBY","AIREMISSION","CO2","TONNE_CAP","A","2013",7.8,
"LBY","AIREMISSION","CO2","TONNE_CAP","A","2014",7.7,
"LBY","AIREMISSION","CO2","TONNE_CAP","A","2015",6.9,
"LBY","AIREMISSION","CO2","TONNE_CAP","A","2016",6.5,
"LBY","AIREMISSION","CO2","TONNE_CAP","A","2017",6.5,
"LBY","AIREMISSION","CO2","TONNE_CAP","A","2018",,"L"
"MNG","AIREMISSION","CO2","TONNE_CAP","A","2002",3.9,
"MNG","AIREMISSION","CO2","TONNE_CAP","A","2003",3.7,
"MNG","AIREMISSION","CO2","TONNE_CAP","A","2004",3.8,
"MNG","AIREMISSION","CO2","TONNE_CAP","A","2005",4.3,
"MNG","AIREMISSION","CO2","TONNE_CAP","A","2006",4.8,
"MNG","AIREMISSION","CO2","TONNE_CAP","A","2007",5,
"MNG","AIREMISSION","CO2","TONNE_CAP","A","2008",4.9,
"MNG","AIREMISSION","CO2","TONNE_CAP","A","2009",5.1,
"MNG","AIREMISSION","CO2","TONNE_CAP","A","2010",5.2,
"MNG","AIREMISSION","CO2","TONNE_CAP","A","2011",5.6,
"MNG","AIREMISSION","CO2","TONNE_CAP","A","2012",6,
"MNG","AIREMISSION","CO2","TONNE_CAP","A","2013",6.4,
"MNG","AIREMISSION","CO2","TONNE_CAP","A","2014",6.1,
"MNG","AIREMISSION","CO2","TONNE_CAP","A","2015",5.8,
"MNG","AIREMISSION","CO2","TONNE_CAP","A","2016",5.9,
"MNG","AIREMISSION","CO2","TONNE_CAP","A","2017",6.3,
"MNG","AIREMISSION","CO2","TONNE_CAP","A","2018",,"L"
"MAR","AIREMISSION","CO2","TONNE_CAP","A","2002",1.1,
"MAR","AIREMISSION","CO2","TONNE_CAP","A","2003",1.1,
"MAR","AIREMISSION","CO2","TONNE_CAP","A","2004",1.2,
"MAR","AIREMISSION","CO2","TONNE_CAP","A","2005",1.3,
"MAR","AIREMISSION","CO2","TONNE_CAP","A","2006",1.3,
"MAR","AIREMISSION","CO2","TONNE_CAP","A","2007",1.3,
"MAR","AIREMISSION","CO2","TONNE_CAP","A","2008",1.4,
"MAR","AIREMISSION","CO2","TONNE_CAP","A","2009",1.3,
"MAR","AIREMISSION","CO2","TONNE_CAP","A","2010",1.4,
"MAR","AIREMISSION","CO2","TONNE_CAP","A","2011",1.5,
"MAR","AIREMISSION","CO2","TONNE_CAP","A","2012",1.6,
"MAR","AIREMISSION","CO2","TONNE_CAP","A","2013",1.5,
"MAR","AIREMISSION","CO2","TONNE_CAP","A","2014",1.6,
"MAR","AIREMISSION","CO2","TONNE_CAP","A","2015",1.6,
"MAR","AIREMISSION","CO2","TONNE_CAP","A","2016",1.6,
"MAR","AIREMISSION","CO2","TONNE_CAP","A","2017",1.6,
"MAR","AIREMISSION","CO2","TONNE_CAP","A","2018",,"L"
"MMR","AIREMISSION","CO2","TONNE_CAP","A","2002",0.2,
"MMR","AIREMISSION","CO2","TONNE_CAP","A","2003",0.2,
"MMR","AIREMISSION","CO2","TONNE_CAP","A","2004",0.2,
"MMR","AIREMISSION","CO2","TONNE_CAP","A","2005",0.2,
"MMR","AIREMISSION","CO2","TONNE_CAP","A","2006",0.2,
"MMR","AIREMISSION","CO2","TONNE_CAP","A","2007",0.2,
"MMR","AIREMISSION","CO2","TONNE_CAP","A","2008",0.2,
"MMR","AIREMISSION","CO2","TONNE_CAP","A","2009",0.1,
"MMR","AIREMISSION","CO2","TONNE_CAP","A","2010",0.2,
"MMR","AIREMISSION","CO2","TONNE_CAP","A","2011",0.2,
"MMR","AIREMISSION","CO2","TONNE_CAP","A","2012",0.2,
"MMR","AIREMISSION","CO2","TONNE_CAP","A","2013",0.3,
"MMR","AIREMISSION","CO2","TONNE_CAP","A","2014",0.3,
"MMR","AIREMISSION","CO2","TONNE_CAP","A","2015",0.4,
"MMR","AIREMISSION","CO2","TONNE_CAP","A","2016",0.4,
"MMR","AIREMISSION","CO2","TONNE_CAP","A","2017",0.6,
"MMR","AIREMISSION","CO2","TONNE_CAP","A","2018",,"L"
"NAM","AIREMISSION","CO2","TONNE_CAP","A","2002",1.1,
"NAM","AIREMISSION","CO2","TONNE_CAP","A","2003",1.1,
"NAM","AIREMISSION","CO2","TONNE_CAP","A","2004",1.2,
"NAM","AIREMISSION","CO2","TONNE_CAP","A","2005",1.2,
"NAM","AIREMISSION","CO2","TONNE_CAP","A","2006",1.2,
"NAM","AIREMISSION","CO2","TONNE_CAP","A","2007",1.2,
"NAM","AIREMISSION","CO2","TONNE_CAP","A","2008",1.4,
"NAM","AIREMISSION","CO2","TONNE_CAP","A","2009",1.4,
"NAM","AIREMISSION","CO2","TONNE_CAP","A","2010",1.4,
"NAM","AIREMISSION","CO2","TONNE_CAP","A","2011",1.4,
"NAM","AIREMISSION","CO2","TONNE_CAP","A","2012",1.4,
"NAM","AIREMISSION","CO2","TONNE_CAP","A","2013",1.5,
"NAM","AIREMISSION","CO2","TONNE_CAP","A","2014",1.5,
"NAM","AIREMISSION","CO2","TONNE_CAP","A","2015",1.6,
"NAM","AIREMISSION","CO2","TONNE_CAP","A","2016",1.6,
"NAM","AIREMISSION","CO2","TONNE_CAP","A","2017",1.6,
"NAM","AIREMISSION","CO2","TONNE_CAP","A","2018",,"L"
"NPL","AIREMISSION","CO2","TONNE_CAP","A","2002",0.1,
"NPL","AIREMISSION","CO2","TONNE_CAP","A","2003",0.1,
"NPL","AIREMISSION","CO2","TONNE_CAP","A","2004",0.1,
"NPL","AIREMISSION","CO2","TONNE_CAP","A","2005",0.1,
"NPL","AIREMISSION","CO2","TONNE_CAP","A","2006",0.1,
"NPL","AIREMISSION","CO2","TONNE_CAP","A","2007",0.1,
"NPL","AIREMISSION","CO2","TONNE_CAP","A","2008",0.1,
"NPL","AIREMISSION","CO2","TONNE_CAP","A","2009",0.1,
"NPL","AIREMISSION","CO2","TONNE_CAP","A","2010",0.2,
"NPL","AIREMISSION","CO2","TONNE_CAP","A","2011",0.2,
"NPL","AIREMISSION","CO2","TONNE_CAP","A","2012",0.2,
"NPL","AIREMISSION","CO2","TONNE_CAP","A","2013",0.2,
"NPL","AIREMISSION","CO2","TONNE_CAP","A","2014",0.2,
"NPL","AIREMISSION","CO2","TONNE_CAP","A","2015",0.2,
"NPL","AIREMISSION","CO2","TONNE_CAP","A","2016",0.3,
"NPL","AIREMISSION","CO2","TONNE_CAP","A","2017",0.3,
"NPL","AIREMISSION","CO2","TONNE_CAP","A","2018",,"L"
"NIC","AIREMISSION","CO2","TONNE_CAP","A","2002",0.7,
"NIC","AIREMISSION","CO2","TONNE_CAP","A","2003",0.8,
"NIC","AIREMISSION","CO2","TONNE_CAP","A","2004",0.8,
"NIC","AIREMISSION","CO2","TONNE_CAP","A","2005",0.8,
"NIC","AIREMISSION","CO2","TONNE_CAP","A","2006",0.8,
"NIC","AIREMISSION","CO2","TONNE_CAP","A","2007",0.8,
"NIC","AIREMISSION","CO2","TONNE_CAP","A","2008",0.7,
"NIC","AIREMISSION","CO2","TONNE_CAP","A","2009",0.7,
"NIC","AIREMISSION","CO2","TONNE_CAP","A","2010",0.7,
"NIC","AIREMISSION","CO2","TONNE_CAP","A","2011",0.8,
"NIC","AIREMISSION","CO2","TONNE_CAP","A","2012",0.8,
"NIC","AIREMISSION","CO2","TONNE_CAP","A","2013",0.7,
"NIC","AIREMISSION","CO2","TONNE_CAP","A","2014",0.8,
"NIC","AIREMISSION","CO2","TONNE_CAP","A","2015",0.8,
"NIC","AIREMISSION","CO2","TONNE_CAP","A","2016",0.8,
"NIC","AIREMISSION","CO2","TONNE_CAP","A","2017",0.8,
"NIC","AIREMISSION","CO2","TONNE_CAP","A","2018",,"L"
"NER","AIREMISSION","CO2","TONNE_CAP","A","2002",0.1,
"NER","AIREMISSION","CO2","TONNE_CAP","A","2003",0.1,
"NER","AIREMISSION","CO2","TONNE_CAP","A","2004",0.1,
"NER","AIREMISSION","CO2","TONNE_CAP","A","2005",0.1,
"NER","AIREMISSION","CO2","TONNE_CAP","A","2006",0.1,
"NER","AIREMISSION","CO2","TONNE_CAP","A","2007",0.1,
"NER","AIREMISSION","CO2","TONNE_CAP","A","2008",0.1,
"NER","AIREMISSION","CO2","TONNE_CAP","A","2009",0.1,
"NER","AIREMISSION","CO2","TONNE_CAP","A","2010",0.1,
"NER","AIREMISSION","CO2","TONNE_CAP","A","2011",0.1,
"NER","AIREMISSION","CO2","TONNE_CAP","A","2012",0.1,
"NER","AIREMISSION","CO2","TONNE_CAP","A","2013",0.1,
"NER","AIREMISSION","CO2","TONNE_CAP","A","2014",0.1,
"NER","AIREMISSION","CO2","TONNE_CAP","A","2015",0.1,
"NER","AIREMISSION","CO2","TONNE_CAP","A","2016",0.1,
"NER","AIREMISSION","CO2","TONNE_CAP","A","2017",0.1,
"NER","AIREMISSION","CO2","TONNE_CAP","A","2018",,"L"
"OMN","AIREMISSION","CO2","TONNE_CAP","A","2002",10.6,
"OMN","AIREMISSION","CO2","TONNE_CAP","A","2003",10.6,
"OMN","AIREMISSION","CO2","TONNE_CAP","A","2004",10.3,
"OMN","AIREMISSION","CO2","TONNE_CAP","A","2005",10,
"OMN","AIREMISSION","CO2","TONNE_CAP","A","2006",13,
"OMN","AIREMISSION","CO2","TONNE_CAP","A","2007",13.9,
"OMN","AIREMISSION","CO2","TONNE_CAP","A","2008",13.1,
"OMN","AIREMISSION","CO2","TONNE_CAP","A","2009",13.4,
"OMN","AIREMISSION","CO2","TONNE_CAP","A","2010",13.9,
"OMN","AIREMISSION","CO2","TONNE_CAP","A","2011",15.1,
"OMN","AIREMISSION","CO2","TONNE_CAP","A","2012",15.7,
"OMN","AIREMISSION","CO2","TONNE_CAP","A","2013",15.2,
"OMN","AIREMISSION","CO2","TONNE_CAP","A","2014",15.1,
"OMN","AIREMISSION","CO2","TONNE_CAP","A","2015",15.2,
"OMN","AIREMISSION","CO2","TONNE_CAP","A","2016",14.3,
"OMN","AIREMISSION","CO2","TONNE_CAP","A","2017",14.1,
"OMN","AIREMISSION","CO2","TONNE_CAP","A","2018",,"L"
"PAN","AIREMISSION","CO2","TONNE_CAP","A","2002",1.6,
"PAN","AIREMISSION","CO2","TONNE_CAP","A","2003",1.6,
"PAN","AIREMISSION","CO2","TONNE_CAP","A","2004",1.6,
"PAN","AIREMISSION","CO2","TONNE_CAP","A","2005",2,
"PAN","AIREMISSION","CO2","TONNE_CAP","A","2006",2.1,
"PAN","AIREMISSION","CO2","TONNE_CAP","A","2007",2,
"PAN","AIREMISSION","CO2","TONNE_CAP","A","2008",1.9,
"PAN","AIREMISSION","CO2","TONNE_CAP","A","2009",2.2,
"PAN","AIREMISSION","CO2","TONNE_CAP","A","2010",2.4,
"PAN","AIREMISSION","CO2","TONNE_CAP","A","2011",2.6,
"PAN","AIREMISSION","CO2","TONNE_CAP","A","2012",2.6,
"PAN","AIREMISSION","CO2","TONNE_CAP","A","2013",2.6,
"PAN","AIREMISSION","CO2","TONNE_CAP","A","2014",2.7,
"PAN","AIREMISSION","CO2","TONNE_CAP","A","2015",2.5,
"PAN","AIREMISSION","CO2","TONNE_CAP","A","2016",2.5,
"PAN","AIREMISSION","CO2","TONNE_CAP","A","2017",2.3,
"PAN","AIREMISSION","CO2","TONNE_CAP","A","2018",,"L"
"QAT","AIREMISSION","CO2","TONNE_CAP","A","2002",41.1,
"QAT","AIREMISSION","CO2","TONNE_CAP","A","2003",40.4,
"QAT","AIREMISSION","CO2","TONNE_CAP","A","2004",40.7,
"QAT","AIREMISSION","CO2","TONNE_CAP","A","2005",38.4,
"QAT","AIREMISSION","CO2","TONNE_CAP","A","2006",38.1,
"QAT","AIREMISSION","CO2","TONNE_CAP","A","2007",37,
"QAT","AIREMISSION","CO2","TONNE_CAP","A","2008",33.8,
"QAT","AIREMISSION","CO2","TONNE_CAP","A","2009",30.2,
"QAT","AIREMISSION","CO2","TONNE_CAP","A","2010",31.2,
"QAT","AIREMISSION","CO2","TONNE_CAP","A","2011",32,
"QAT","AIREMISSION","CO2","TONNE_CAP","A","2012",33,
"QAT","AIREMISSION","CO2","TONNE_CAP","A","2013",31.7,
"QAT","AIREMISSION","CO2","TONNE_CAP","A","2014",32.3,
"QAT","AIREMISSION","CO2","TONNE_CAP","A","2015",31.3,
"QAT","AIREMISSION","CO2","TONNE_CAP","A","2016",30.8,
"QAT","AIREMISSION","CO2","TONNE_CAP","A","2017",30.4,
"QAT","AIREMISSION","CO2","TONNE_CAP","A","2018",,"L"
"SEN","AIREMISSION","CO2","TONNE_CAP","A","2002",0.4,
"SEN","AIREMISSION","CO2","TONNE_CAP","A","2003",0.4,
"SEN","AIREMISSION","CO2","TONNE_CAP","A","2004",0.4,
"SEN","AIREMISSION","CO2","TONNE_CAP","A","2005",0.4,
"SEN","AIREMISSION","CO2","TONNE_CAP","A","2006",0.4,
"SEN","AIREMISSION","CO2","TONNE_CAP","A","2007",0.4,
"SEN","AIREMISSION","CO2","TONNE_CAP","A","2008",0.4,
"SEN","AIREMISSION","CO2","TONNE_CAP","A","2009",0.4,
"SEN","AIREMISSION","CO2","TONNE_CAP","A","2010",0.4,
"SEN","AIREMISSION","CO2","TONNE_CAP","A","2011",0.4,
"SEN","AIREMISSION","CO2","TONNE_CAP","A","2012",0.4,
"SEN","AIREMISSION","CO2","TONNE_CAP","A","2013",0.4,
"SEN","AIREMISSION","CO2","TONNE_CAP","A","2014",0.5,
"SEN","AIREMISSION","CO2","TONNE_CAP","A","2015",0.5,
"SEN","AIREMISSION","CO2","TONNE_CAP","A","2016",0.5,
"SEN","AIREMISSION","CO2","TONNE_CAP","A","2017",0.5,
"SEN","AIREMISSION","CO2","TONNE_CAP","A","2018",,"L"
"LKA","AIREMISSION","CO2","TONNE_CAP","A","2002",0.6,
"LKA","AIREMISSION","CO2","TONNE_CAP","A","2003",0.6,
"LKA","AIREMISSION","CO2","TONNE_CAP","A","2004",0.6,
"LKA","AIREMISSION","CO2","TONNE_CAP","A","2005",0.7,
"LKA","AIREMISSION","CO2","TONNE_CAP","A","2006",0.6,
"LKA","AIREMISSION","CO2","TONNE_CAP","A","2007",0.7,
"LKA","AIREMISSION","CO2","TONNE_CAP","A","2008",0.6,
"LKA","AIREMISSION","CO2","TONNE_CAP","A","2009",0.6,
"LKA","AIREMISSION","CO2","TONNE_CAP","A","2010",0.6,
"LKA","AIREMISSION","CO2","TONNE_CAP","A","2011",0.7,
"LKA","AIREMISSION","CO2","TONNE_CAP","A","2012",0.8,
"LKA","AIREMISSION","CO2","TONNE_CAP","A","2013",0.7,
"LKA","AIREMISSION","CO2","TONNE_CAP","A","2014",0.8,
"LKA","AIREMISSION","CO2","TONNE_CAP","A","2015",0.9,
"LKA","AIREMISSION","CO2","TONNE_CAP","A","2016",1,
"LKA","AIREMISSION","CO2","TONNE_CAP","A","2017",1.1,
"LKA","AIREMISSION","CO2","TONNE_CAP","A","2018",,"L"
"SYR","AIREMISSION","CO2","TONNE_CAP","A","2002",2.3,
"SYR","AIREMISSION","CO2","TONNE_CAP","A","2003",2.3,
"SYR","AIREMISSION","CO2","TONNE_CAP","A","2004",2.4,
"SYR","AIREMISSION","CO2","TONNE_CAP","A","2005",2.9,
"SYR","AIREMISSION","CO2","TONNE_CAP","A","2006",3,
"SYR","AIREMISSION","CO2","TONNE_CAP","A","2007",3.1,
"SYR","AIREMISSION","CO2","TONNE_CAP","A","2008",3,
"SYR","AIREMISSION","CO2","TONNE_CAP","A","2009",2.7,
"SYR","AIREMISSION","CO2","TONNE_CAP","A","2010",2.7,
"SYR","AIREMISSION","CO2","TONNE_CAP","A","2011",2.6,
"SYR","AIREMISSION","CO2","TONNE_CAP","A","2012",2.1,
"SYR","AIREMISSION","CO2","TONNE_CAP","A","2013",1.5,
"SYR","AIREMISSION","CO2","TONNE_CAP","A","2014",1.3,
"SYR","AIREMISSION","CO2","TONNE_CAP","A","2015",1.3,
"SYR","AIREMISSION","CO2","TONNE_CAP","A","2016",1.3,
"SYR","AIREMISSION","CO2","TONNE_CAP","A","2017",1.3,
"SYR","AIREMISSION","CO2","TONNE_CAP","A","2018",,"L"
"TJK","AIREMISSION","CO2","TONNE_CAP","A","2002",0.3,
"TJK","AIREMISSION","CO2","TONNE_CAP","A","2003",0.3,
"TJK","AIREMISSION","CO2","TONNE_CAP","A","2004",0.4,
"TJK","AIREMISSION","CO2","TONNE_CAP","A","2005",0.3,
"TJK","AIREMISSION","CO2","TONNE_CAP","A","2006",0.4,
"TJK","AIREMISSION","CO2","TONNE_CAP","A","2007",0.4,
"TJK","AIREMISSION","CO2","TONNE_CAP","A","2008",0.4,
"TJK","AIREMISSION","CO2","TONNE_CAP","A","2009",0.3,
"TJK","AIREMISSION","CO2","TONNE_CAP","A","2010",0.3,
"TJK","AIREMISSION","CO2","TONNE_CAP","A","2011",0.3,
"TJK","AIREMISSION","CO2","TONNE_CAP","A","2012",0.4,
"TJK","AIREMISSION","CO2","TONNE_CAP","A","2013",0.4,
"TJK","AIREMISSION","CO2","TONNE_CAP","A","2014",0.5,
"TJK","AIREMISSION","CO2","TONNE_CAP","A","2015",0.5,
"TJK","AIREMISSION","CO2","TONNE_CAP","A","2016",0.6,
"TJK","AIREMISSION","CO2","TONNE_CAP","A","2017",0.7,
"TJK","AIREMISSION","CO2","TONNE_CAP","A","2018",,"L"
"TGO","AIREMISSION","CO2","TONNE_CAP","A","2002",0.2,
"TGO","AIREMISSION","CO2","TONNE_CAP","A","2003",0.2,
"TGO","AIREMISSION","CO2","TONNE_CAP","A","2004",0.2,
"TGO","AIREMISSION","CO2","TONNE_CAP","A","2005",0.2,
"TGO","AIREMISSION","CO2","TONNE_CAP","A","2006",0.2,
"TGO","AIREMISSION","CO2","TONNE_CAP","A","2007",0.1,
"TGO","AIREMISSION","CO2","TONNE_CAP","A","2008",0.2,
"TGO","AIREMISSION","CO2","TONNE_CAP","A","2009",0.4,
"TGO","AIREMISSION","CO2","TONNE_CAP","A","2010",0.3,
"TGO","AIREMISSION","CO2","TONNE_CAP","A","2011",0.3,
"TGO","AIREMISSION","CO2","TONNE_CAP","A","2012",0.2,
"TGO","AIREMISSION","CO2","TONNE_CAP","A","2013",0.2,
"TGO","AIREMISSION","CO2","TONNE_CAP","A","2014",0.3,
"TGO","AIREMISSION","CO2","TONNE_CAP","A","2015",0.3,
"TGO","AIREMISSION","CO2","TONNE_CAP","A","2016",0.3,
"TGO","AIREMISSION","CO2","TONNE_CAP","A","2017",0.3,
"TGO","AIREMISSION","CO2","TONNE_CAP","A","2018",,"L"
"TTO","AIREMISSION","CO2","TONNE_CAP","A","2002",9.9,
"TTO","AIREMISSION","CO2","TONNE_CAP","A","2003",11.7,
"TTO","AIREMISSION","CO2","TONNE_CAP","A","2004",12,
"TTO","AIREMISSION","CO2","TONNE_CAP","A","2005",13.2,
"TTO","AIREMISSION","CO2","TONNE_CAP","A","2006",14.7,
"TTO","AIREMISSION","CO2","TONNE_CAP","A","2007",16.3,
"TTO","AIREMISSION","CO2","TONNE_CAP","A","2008",16.1,
"TTO","AIREMISSION","CO2","TONNE_CAP","A","2009",15,
"TTO","AIREMISSION","CO2","TONNE_CAP","A","2010",16.5,
"TTO","AIREMISSION","CO2","TONNE_CAP","A","2011",16.3,
"TTO","AIREMISSION","CO2","TONNE_CAP","A","2012",16.1,
"TTO","AIREMISSION","CO2","TONNE_CAP","A","2013",16.5,
"TTO","AIREMISSION","CO2","TONNE_CAP","A","2014",17,
"TTO","AIREMISSION","CO2","TONNE_CAP","A","2015",15.6,
"TTO","AIREMISSION","CO2","TONNE_CAP","A","2016",12.8,
"TTO","AIREMISSION","CO2","TONNE_CAP","A","2017",13.2,
"TTO","AIREMISSION","CO2","TONNE_CAP","A","2018",,"L"
"TUN","AIREMISSION","CO2","TONNE_CAP","A","2002",1.9,
"TUN","AIREMISSION","CO2","TONNE_CAP","A","2003",1.8,
"TUN","AIREMISSION","CO2","TONNE_CAP","A","2004",1.9,
"TUN","AIREMISSION","CO2","TONNE_CAP","A","2005",1.9,
"TUN","AIREMISSION","CO2","TONNE_CAP","A","2006",2,
"TUN","AIREMISSION","CO2","TONNE_CAP","A","2007",2,
"TUN","AIREMISSION","CO2","TONNE_CAP","A","2008",2,
"TUN","AIREMISSION","CO2","TONNE_CAP","A","2009",2,
"TUN","AIREMISSION","CO2","TONNE_CAP","A","2010",2.2,
"TUN","AIREMISSION","CO2","TONNE_CAP","A","2011",2.1,
"TUN","AIREMISSION","CO2","TONNE_CAP","A","2012",2.2,
"TUN","AIREMISSION","CO2","TONNE_CAP","A","2013",2.1,
"TUN","AIREMISSION","CO2","TONNE_CAP","A","2014",2.2,
"TUN","AIREMISSION","CO2","TONNE_CAP","A","2015",2.3,
"TUN","AIREMISSION","CO2","TONNE_CAP","A","2016",2.2,
"TUN","AIREMISSION","CO2","TONNE_CAP","A","2017",2.3,
"TUN","AIREMISSION","CO2","TONNE_CAP","A","2018",,"L"
"TKM","AIREMISSION","CO2","TONNE_CAP","A","2002",8.6,
"TKM","AIREMISSION","CO2","TONNE_CAP","A","2003",9.5,
"TKM","AIREMISSION","CO2","TONNE_CAP","A","2004",9.9,
"TKM","AIREMISSION","CO2","TONNE_CAP","A","2005",10.1,
"TKM","AIREMISSION","CO2","TONNE_CAP","A","2006",10.2,
"TKM","AIREMISSION","CO2","TONNE_CAP","A","2007",11.5,
"TKM","AIREMISSION","CO2","TONNE_CAP","A","2008",11.4,
"TKM","AIREMISSION","CO2","TONNE_CAP","A","2009",10,
"TKM","AIREMISSION","CO2","TONNE_CAP","A","2010",11.2,
"TKM","AIREMISSION","CO2","TONNE_CAP","A","2011",11.9,
"TKM","AIREMISSION","CO2","TONNE_CAP","A","2012",12.2,
"TKM","AIREMISSION","CO2","TONNE_CAP","A","2013",12.2,
"TKM","AIREMISSION","CO2","TONNE_CAP","A","2014",12.3,
"TKM","AIREMISSION","CO2","TONNE_CAP","A","2015",12.4,
"TKM","AIREMISSION","CO2","TONNE_CAP","A","2016",12.2,
"TKM","AIREMISSION","CO2","TONNE_CAP","A","2017",12,
"TKM","AIREMISSION","CO2","TONNE_CAP","A","2018",,"L"
"UZB","AIREMISSION","CO2","TONNE_CAP","A","2002",4.7,
"UZB","AIREMISSION","CO2","TONNE_CAP","A","2003",4.4,
"UZB","AIREMISSION","CO2","TONNE_CAP","A","2004",4.4,
"UZB","AIREMISSION","CO2","TONNE_CAP","A","2005",4,
"UZB","AIREMISSION","CO2","TONNE_CAP","A","2006",4.2,
